web-scraper-order,web-scraper-start-url,company,company-href,model,model-href
"1555570170-926","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G Turbo","https://www.gsmarena.com/motorola_moto_g_turbo-7743.php"
"1555570142-596","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenwatch 3 WI503Q","https://www.gsmarena.com/asus_zenwatch_3_wi503q-8271.php"
"1555570190-1029","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G Pad X 8.0","https://www.gsmarena.com/lg_g_pad_x_8_0-8081.php"
"1555570172-947","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","U Ultra","https://www.gsmarena.com/htc_u_ultra-8519.php"
"1555570104-79","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5020 Giant","https://www.gsmarena.com/verykool_s5020_giant-7833.php"
"1555570129-416","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy S500E","https://www.gsmarena.com/energizer_energy_s500e-8977.php"
"1555570125-333","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z61","https://www.gsmarena.com/lava_z61-9276.php"
"1555570151-701","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y83 Pro","https://www.gsmarena.com/vivo_y83_pro-9296.php"
"1555570165-842","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Note 3","https://www.gsmarena.com/xiaomi_mi_note_3-8707.php"
"1555570129-400","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E220s","https://www.gsmarena.com/energizer_energy_e220s-9571.php"
"1555570170-921","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto Z Force","https://www.gsmarena.com/motorola_moto_z_force-8093.php"
"1555570116-188","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Hot 6X","https://www.gsmarena.com/infinix_hot_6x-9423.php"
"1555570127-377","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","B15 Q","https://www.gsmarena.com/cat_b15_q-6698.php"
"1555570151-692","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y91","https://www.gsmarena.com/vivo_y91-9480.php"
"1555570158-773","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F1s","https://www.gsmarena.com/oppo_f1s-8239.php"
"1555570193-1065","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia Z5 Premium Dual","https://www.gsmarena.com/sony_xperia_z5_premium_dual-7538.php"
"1555570197-1080","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","2.1","https://www.gsmarena.com/nokia_2_1-9216.php"
"1555570137-481","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia X","https://www.gsmarena.com/zte_nubia_x-9347.php"
"1555570140-550","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Pixi 4 (5)","https://www.gsmarena.com/alcatel_pixi_4_(5)-8157.php"
"1555570140-556","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Idol 4s Windows","https://www.gsmarena.com/alcatel_idol_4s_windows-8449.php"
"1555570121-280","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","R2 Plus","https://www.gsmarena.com/blu_r2_plus-8945.php"
"1555570118-209","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Chromebook Tab 10","https://www.gsmarena.com/acer_chromebook_tab_10-9139.php"
"1555570106-91","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yuphoria","https://www.gsmarena.com/yu_yuphoria-7241.php"
"1555570147-671","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M3e","https://www.gsmarena.com/meizu_m3e-8264.php"
"1555570190-992","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q Stylus","https://www.gsmarena.com/lg_q_stylus-9228.php"
"1555570142-559","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone Max Pro (M2) ZB631KL","https://www.gsmarena.com/asus_zenfone_max_pro_(m2)_zb631kl-9410.php"
"1555570205-1237","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A8+ (2018)","https://www.gsmarena.com/samsung_galaxy_a8+_(2018)-8790.php"
"1555570147-639","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","Zero","https://www.gsmarena.com/meizu_zero-9528.php"
"1555570172-952","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 10 Compact","https://www.gsmarena.com/htc_desire_10_compact-8884.php"
"1555570140-521","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1x (2019)","https://www.gsmarena.com/alcatel_1x_(2019)-9510.php"
"1555570167-860","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","S5","https://www.gsmarena.com/lenovo_s5-9116.php"
"1555570129-394","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Hardcase H242","https://www.gsmarena.com/energizer_hardcase_h242-9562.php"
"1555570137-493","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Maven 2","https://www.gsmarena.com/zte_maven_2-9033.php"
"1555570172-946","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","One X10","https://www.gsmarena.com/htc_one_x10-8487.php"
"1555570111-123","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","View2","https://www.gsmarena.com/wiko_view2-9105.php"
"1555570123-307","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Evok Dual Note E4815","https://www.gsmarena.com/micromax_evok_dual_note_e4815-8829.php"
"1555570199-1107","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","P30","https://www.gsmarena.com/huawei_p30-9530.php"
"1555570158-766","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","R11 Plus","https://www.gsmarena.com/oppo_r11_plus-8719.php"
"1555570114-168","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pop 1 Lite","https://www.gsmarena.com/tecno_pop_1_lite-9459.php"
"1555570203-1166","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Edition Series 2 38mm","https://www.gsmarena.com/apple_watch_edition_series_2_38mm-8332.php"
"1555570160-781","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","Play 8A","https://www.gsmarena.com/honor_play_8a-9509.php"
"1555570140-534","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Idol 5s","https://www.gsmarena.com/alcatel_idol_5s-8844.php"
"1555570132-445","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart 4 power","https://www.gsmarena.com/vodafone_smart_4_power-6508.php"
"1555570134-449","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 950 XL","https://www.gsmarena.com/microsoft_lumia_950_xl-7263.php"
"1555570167-874","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","A6600 Plus","https://www.gsmarena.com/lenovo_a6600_plus-8376.php"
"1555570104-68","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s6004 Cyprus Jr.","https://www.gsmarena.com/verykool_s6004_cyprus_jr_-8363.php"
"1555570158-741","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","R15x","https://www.gsmarena.com/oppo_r15x-9380.php"
"1555570111-133","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Harry","https://www.gsmarena.com/wiko_harry-9017.php"
"1555570121-257","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Advance L4","https://www.gsmarena.com/blu_advance_l4-9325.php"
"1555570205-1224","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J3 (2018)","https://www.gsmarena.com/samsung_galaxy_j3_(2018)-8928.php"
"1555570132-439","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart prime 6","https://www.gsmarena.com/vodafone_smart_prime_6-7230.php"
"1555570155-732","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","2","https://www.gsmarena.com/realme_2-9299.php"
"1555570142-591","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenpad 3 8.0 Z581KL","https://www.gsmarena.com/asus_zenpad_3_8_0_z581kl-8493.php"
"1555570106-83","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yunique 2","https://www.gsmarena.com/yu_yunique_2-8788.php"
"1555570145-628","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Torch 9810","https://www.gsmarena.com/blackberry_torch_9810-3723.php"
"1555570147-642","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","X8","https://www.gsmarena.com/meizu_x8-9341.php"
"1555570116-190","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","S3X","https://www.gsmarena.com/infinix_s3x-9420.php"
"1555570170-929","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Droid Maxx 2","https://www.gsmarena.com/motorola_droid_maxx_2-7712.php"
"1555570137-492","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A6","https://www.gsmarena.com/zte_blade_a6-8970.php"
"1555570158-737","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A5s (AX5s)","https://www.gsmarena.com/oppo_a5s_(ax5s)-9626.php"
"1555570170-887","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G7","https://www.gsmarena.com/motorola_moto_g7-9357.php"
"1555570190-1005","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q6","https://www.gsmarena.com/lg_q6-8756.php"
"1555570132-426","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart Tab N8","https://www.gsmarena.com/vodafone_smart_tab_n8-8751.php"
"1555570140-518","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3L","https://www.gsmarena.com/alcatel_3l-9600.php"
"1555570197-1079","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","3.1","https://www.gsmarena.com/nokia_3_1-9215.php"
"1555570114-164","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pop 1 Pro","https://www.gsmarena.com/tecno_pop_1_pro-9464.php"
"1555570118-212","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z6","https://www.gsmarena.com/acer_liquid_z6-8304.php"
"1555570123-300","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Dual 4 E4816","https://www.gsmarena.com/micromax_dual_4_e4816-8915.php"
"1555570158-760","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F5 Youth","https://www.gsmarena.com/oppo_f5_youth-8909.php"
"1555570165-806","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Black Shark 2","https://www.gsmarena.com/xiaomi_black_shark_2-9639.php"
"1555570123-291","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Bharat 5 Infinity","https://www.gsmarena.com/micromax_bharat_5_infinity-9517.php"
"1555570151-713","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V9","https://www.gsmarena.com/vivo_v9-9117.php"
"1555570111-144","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","U Feel Lite","https://www.gsmarena.com/wiko_u_feel_lite-8204.php"
"1555570205-1254","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Z4","https://www.gsmarena.com/samsung_z4-8682.php"
"1555570172-957","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","One M9 Prime Camera","https://www.gsmarena.com/htc_one_m9_prime_camera-8086.php"
"1555570111-150","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Robby2","https://www.gsmarena.com/wiko_robby2-9024.php"
"1555570140-517","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3T 10","https://www.gsmarena.com/alcatel_3t_10-9601.php"
"1555570205-1233","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J7 Prime 2","https://www.gsmarena.com/samsung_galaxy_j7_prime_2-9135.php"
"1555570190-976","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V50 ThinQ 5G","https://www.gsmarena.com/lg_v50_thinq_5g-9607.php"
"1555570145-636","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Bold 9780","https://www.gsmarena.com/blackberry_bold_9780-3431.php"
"1555570104-67","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","sl5050 Phantom","https://www.gsmarena.com/verykool_sl5050_phantom-8418.php"
"1555570118-239","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid X1","https://www.gsmarena.com/acer_liquid_x1-6419.php"
"1555570123-319","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Vdeo 2","https://www.gsmarena.com/micromax_vdeo_2-8498.php"
"1555570167-884","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","C2 Power","https://www.gsmarena.com/lenovo_c2_power-8368.php"
"1555570167-861","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","K320t","https://www.gsmarena.com/lenovo_k320t-8973.php"
"1555570172-974","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 626 (USA)","https://www.gsmarena.com/htc_desire_626_(usa)-7421.php"
"1555570199-1111","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Enjoy 9s","https://www.gsmarena.com/huawei_enjoy_9s-9644.php"
"1555570111-157","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Pulp 4G","https://www.gsmarena.com/wiko_pulp_4g-7811.php"
"1555570199-1125","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Mate 20 RS Porsche Design","https://www.gsmarena.com/huawei_mate_20_rs_porsche_design-9368.php"
"1555570145-605","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","DTEK50","https://www.gsmarena.com/blackberry_dtek50-8229.php"
"1555570140-531","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3c","https://www.gsmarena.com/alcatel_3c-8989.php"
"1555570101-21","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Hero","https://www.gsmarena.com/plum_hero-8479.php"
"1555570197-1072","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","8.1 (Nokia X7)","https://www.gsmarena.com/nokia_8_1_(nokia_x7)-9342.php"
"1555570160-798","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","6A (Pro)","https://www.gsmarena.com/honor_6a_(pro)-8700.php"
"1555570172-937","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Exodus 1","https://www.gsmarena.com/htc_exodus_1-9385.php"
"1555570167-850","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","Z5 Pro GT","https://www.gsmarena.com/lenovo_z5_pro_gt-9489.php"
"1555570160-783","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","8C","https://www.gsmarena.com/honor_8c-9366.php"
"1555570145-600","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","KEY2","https://www.gsmarena.com/blackberry_key2-9187.php"
"1555570147-673","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M3s","https://www.gsmarena.com/meizu_m3s-8148.php"
"1555570118-238","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z500","https://www.gsmarena.com/acer_liquid_z500-6635.php"
"1555570132-423","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart X9","https://www.gsmarena.com/vodafone_smart_x9-9483.php"
"1555570205-1266","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A3 (2017)","https://www.gsmarena.com/samsung_galaxy_a3_(2017)-8336.php"
"1555570151-698","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y97","https://www.gsmarena.com/vivo_y97-9316.php"
"1555570165-817","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Black Shark Helo","https://www.gsmarena.com/xiaomi_black_shark_helo-9382.php"
"1555570108-97","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga Ray 530","https://www.gsmarena.com/panasonic_eluga_ray_530-9376.php"
"1555570108-116","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga I2 Activ","https://www.gsmarena.com/panasonic_eluga_i2_activ-8816.php"
"1555570142-588","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone AR ZS571KL","https://www.gsmarena.com/asus_zenfone_ar_zs571kl-8502.php"
"1555570116-206","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","S2 Pro","https://www.gsmarena.com/infinix_s2_pro-9422.php"
"1555570170-906","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G5S","https://www.gsmarena.com/motorola_moto_g5s-8698.php"
"1555570165-841","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Y1 Lite","https://www.gsmarena.com/xiaomi_redmi_y1_lite-8818.php"
"1555570205-1257","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Gear S3 classic LTE","https://www.gsmarena.com/samsung_gear_s3_classic_lte-8627.php"
"1555570118-234","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z220","https://www.gsmarena.com/acer_liquid_z220-7074.php"
"1555570125-332","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z60s","https://www.gsmarena.com/lava_z60s-9303.php"
"1555570160-787","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","9N (9i)","https://www.gsmarena.com/honor_9n_(9i)-9229.php"
"1555570121-249","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","C5L","https://www.gsmarena.com/blu_c5l-9597.php"
"1555570172-965","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 625","https://www.gsmarena.com/htc_desire_625-8348.php"
"1555570170-889","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G7 Play","https://www.gsmarena.com/motorola_moto_g7_play-9532.php"
"1555570129-390","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Hardcase H570S","https://www.gsmarena.com/energizer_hardcase_h570s-9557.php"
"1555570190-1000","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K8 (2018)","https://www.gsmarena.com/lg_k8_(2018)-9073.php"
"1555570140-542","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","U5","https://www.gsmarena.com/alcatel_u5-8591.php"
"1555570199-1138","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y3 (2018)","https://www.gsmarena.com/huawei_y3_(2018)-9196.php"
"1555570147-666","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","U10","https://www.gsmarena.com/meizu_u10-8441.php"
"1555570132-437","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart ultra 6","https://www.gsmarena.com/vodafone_smart_ultra_6-7313.php"
"1555570129-414","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Power Max P550S","https://www.gsmarena.com/energizer_power_max_p550s-8975.php"
"1555570132-425","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart N9 lite","https://www.gsmarena.com/vodafone_smart_n9_lite-9236.php"
"1555570140-523","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Tetra","https://www.gsmarena.com/alcatel_tetra-9574.php"
"1555570165-835","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Note 5 Pro","https://www.gsmarena.com/xiaomi_redmi_note_5_pro-8893.php"
"1555570114-165","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pop 1","https://www.gsmarena.com/tecno_pop_1-9463.php"
"1555570145-613","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Porsche Design P'9982","https://www.gsmarena.com/blackberry_porsche_design_p_9982-5856.php"
"1555570147-654","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M6s","https://www.gsmarena.com/meizu_m6s-8998.php"
"1555570140-546","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Shine Lite","https://www.gsmarena.com/alcatel_shine_lite-8377.php"
"1555570108-112","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga I4","https://www.gsmarena.com/panasonic_eluga_i4-8875.php"
"1555570137-497","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z17 miniS","https://www.gsmarena.com/zte_nubia_z17_minis-8896.php"
"1555570127-380","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","B100","https://www.gsmarena.com/cat_b100-5984.php"
"1555570151-697","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V11i","https://www.gsmarena.com/vivo_v11i-9315.php"
"1555570127-376","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","B30","https://www.gsmarena.com/cat_b30-7312.php"
"1555570165-845","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Max 2","https://www.gsmarena.com/xiaomi_mi_max_2-8582.php"
"1555570205-1204","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A10","https://www.gsmarena.com/samsung_galaxy_a10-9580.php"
"1555570203-1154","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 4 Aluminum","https://www.gsmarena.com/apple_watch_series_4_aluminum-9322.php"
"1555570101-34","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Sync 4.0b","https://www.gsmarena.com/plum_sync_4_0b-7435.php"
"1555570205-1264","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A7 (2017)","https://www.gsmarena.com/samsung_galaxy_a7_(2017)-8335.php"
"1555570134-452","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 550","https://www.gsmarena.com/microsoft_lumia_550-7612.php"
"1555570199-1113","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Mate X","https://www.gsmarena.com/huawei_mate_x-9605.php"
"1555570199-1141","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Mate RS Porsche Design","https://www.gsmarena.com/huawei_mate_rs_porsche_design-9141.php"
"1555570190-1024","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","X Skin","https://www.gsmarena.com/lg_x_skin-8184.php"
"1555570121-287","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Grand XL LTE","https://www.gsmarena.com/blu_grand_xl_lte-8846.php"
"1555570151-683","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y89","https://www.gsmarena.com/vivo_y89-9526.php"
"1555570203-1179","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPad Pro 12.9 (2015)","https://www.gsmarena.com/apple_ipad_pro_12_9_(2015)-7562.php"
"1555570197-1077","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","5.1 Plus (Nokia X5)","https://www.gsmarena.com/nokia_5_1_plus_(nokia_x5)-9246.php"
"1555570134-448","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 950 XL Dual SIM","https://www.gsmarena.com/microsoft_lumia_950_xl_dual_sim-7631.php"
"1555570145-614","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Z30","https://www.gsmarena.com/blackberry_z30-5711.php"
"1555570116-207","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Hot 4 Pro","https://www.gsmarena.com/infinix_hot_4_pro-9473.php"
"1555570190-1011","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Watch Style","https://www.gsmarena.com/lg_watch_style-8551.php"
"1555570151-679","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","X27","https://www.gsmarena.com/vivo_x27-9629.php"
"1555570151-696","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y71i","https://www.gsmarena.com/vivo_y71i-9358.php"
"1555570193-1063","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XA Dual","https://www.gsmarena.com/sony_xperia_xa_dual-7957.php"
"1555570158-765","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A77","https://www.gsmarena.com/oppo_a77-8777.php"
"1555570151-689","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y93","https://www.gsmarena.com/vivo_y93-9388.php"
"1555570121-276","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Dash L5 LTE","https://www.gsmarena.com/blu_dash_l5_lte-8965.php"
"1555570104-70","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5525 Maverick III","https://www.gsmarena.com/verykool_s5525_maverick_iii-8361.php"
"1555570121-251","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","C6L","https://www.gsmarena.com/blu_c6l-9542.php"
"1555570101-9","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Optimax 12","https://www.gsmarena.com/plum_optimax_12-9129.php"
